>NC_058066.1
start	end
493040	493054
499536	499550
504530	504545
507961	507977
510087	510093
513545	513558
513844	513855
529914	529927
532188	532205
537520	537534
537820	537840
542645	542659
551027	551041
551767	551781
565150	565170
565574	565589
578453	578466
587508	587528
588862	588874
590906	590924
609493	609505
610760	610773
611549	611565
625721	625727
640737	640753
661169	661174
662962	662982
663800	663817
664445	664459
665727	665732
665735	665755
666673	666691
674582	674601
674607	674622
675636	675652
677171	677181
680502	680511
685362	685378
689695	689700
690429	690445
694480	694498
699912	699928
703636	703651
705782	705793
710962	710978
712534	712551
716540	716547
716549	716555
717197	717209
735872	735883
748468	748482
749228	749244
758270	758283
758424	758444
759191	759206
764832	764839
766178	766194
766581	766596
776682	776697
780719	780730
783685	783705
784619	784637
803520	803529
803683	803701
811871	811886
823319	823333
828950	828966
834766	834786
838170	838182
838470	838485
852461	852475
856454	856471
857639	857652
859924	859938
865861	865875
878791	878805
879540	879556
880571	880587
880819	880837
885302	885315
885997	886016
887243	887259
888645	888664
892266	892282
895397	895408
902177	902189
913005	913026
914042	914048
929815	929831
930033	930048
938594	938609
946447	946459
947384	947397
952506	952519
960323	960336
963200	963216
971673	971678
971680	971686
973122	973139
975049	975062
982121	982136
984613	984628
986371	986387
986762	986772
991094	991114
992001	992015
1000508	1000526
1008374	1008391
1008397	1008411
1012300	1012316
1012669	1012691
1012711	1012729
1013955	1013972
1013992	1014014
1021576	1021589
1022322	1022334
>NW_025322634.1
start	end
10563	10580
17731	17744
39152	39163
41860	41879
53652	53669
53883	53891
58896	58915
80799	80819
81206	81222
82557	82575
82591	82596
92705	92720
93064	93079
103597	103613
103640	103656
104719	104735
124456	124473
124573	124589
137994	138007
149455	149470
149724	149736
154511	154522
159296	159310
173648	173662
182275	182287
183159	183171
193604	193617
204483	204496
205370	205383
212105	212110
212978	212994
241006	241012
251090	251105
253693	253707
257231	257245
270496	270510
274944	274955
285013	285027
297297	297313
299013	299019
304379	304397
307109	307120
316707	316726
317867	317877
318344	318359
344066	344082
346389	346405
352777	352790
352861	352873
371579	371597
376940	376956
379568	379586
379868	379881
381039	381046
381048	381056
381788	381798
382016	382034
383125	383142
388498	388510
403721	403743
409814	409828
420151	420171
435616	435633
437576	437588
438053	438070
438115	438130
440004	440020
440742	440754
466406	466428
471358	471380
472579	472586
475153	475167
477174	477196
480109	480127
480295	480310
481452	481469
485170	485178
487093	487109
488292	488306
488518	488534
488745	488761
488972	488988
489200	489214
489427	489441
489654	489669
489880	489896
490107	490122
522459	522477
525544	525559
527467	527482
530253	530272
535290	535307
537122	537127
540929	540946
542740	542755
562117	562135
565440	565450
569587	569604
576283	576297
579677	579695
584453	584472
595262	595275
601539	601552
608707	608721
609998	610011
612292	612305
622394	622401
642587	642605
643014	643032
652274	652287
657007	657025
658386	658401
670328	670342
671012	671022
678005	678022
681885	681902
695829	695845
695912	695924
720230	720245
739704	739717
742410	742427
780161	780178
785184	785199
787512	787528
787870	787883
806059	806073
806079	806099
813369	813383
815438	815449
815812	815855
815968	815982
816193	816206
816268	816284
816868	816883
817606	817620
838882	838893
847044	847061
847105	847119
870055	870063
881999	882015
897957	897968
902898	902906
927811	927816
927818	927823
931688	931704
941055	941070
949631	949643
958858	958872
959286	959298
994426	994441
996168	996181
>NW_025322635.1
start	end
8922	8927
24335	24355
27634	27650
37606	37618
43688	43699
45101	45106
45531	45545
51607	51619
56250	56268
68791	68808
79666	79677
82789	82806
83524	83538
90453	90468
94252	94259
118491	118504
125599	125619
126774	126788
126853	126865
127940	127954
127993	128012
136101	136116
147956	147973
149203	149217
158224	158236
162609	162625
177460	177474
178692	178709
186334	186352
196699	196714
197434	197454
198038	198056
226166	226171
235538	235552
258988	259001
260096	260112
260498	260512
261526	261538
262708	262723
276811	276827
300315	300321
323483	323497
325338	325348
325360	325373
337928	337946
339612	339628
340209	340217
340220	340225
372161	372177
381156	381170
390882	390896
396068	396083
401069	401075
401077	401083
401187	401202
431781	431795
438520	438537
462366	462378
465365	465380
465754	465772
468151	468165
470613	470630
472115	472129
505395	505410
581062	581074
584431	584451
598495	598513
598552	598567
598802	598815
600206	600219
600221	600231
607969	607985
609973	609991
633564	633579
638893	638907
646230	646244
647568	647581
654354	654371
665526	665544
665881	665895
678396	678402
678593	678605
692999	693018
694171	694183
694754	694773
703923	703936
741604	741620
768705	768718
769148	769163
774616	774630
780044	780061
802262	802276
824002	824017
825959	825972
831950	831966
836574	836582
836632	836646
847109	847123
854821	854837
867452	867469
867618	867637
872409	872423
872709	872724
873474	873487
873670	873686
874518	874538
879803	879818
889231	889244
896504	896521
897787	897805
898914	898925
902719	902733
904602	904618
905047	905063
905450	905468
914285	914302
943643	943663
943713	943732
945762	945775
967164	967175
>NW_025322636.1
start	end
10436	10451
18373	18388
30935	30945
31034	31049
66435	66448
86855	86870
88094	88107
96580	96594
98807	98821
122017	122031
130211	130228
131879	131894
131986	132001
138774	138793
148259	148271
148479	148491
150773	150783
153416	153432
155892	155909
166061	166072
184649	184665
196380	196393
196531	196546
214444	214449
214452	214457
225399	225405
228170	228184
228594	228618
235201	235216
235546	235564
241389	241405
241409	241423
244412	244424
248115	248130
248566	248580
252382	252396
255525	255541
267208	267218
269193	269210
277310	277328
277349	277364
278157	278170
280796	280808
291172	291185
299123	299140
302230	302243
303291	303301
305196	305208
305918	305933
310868	310883
311749	311760
316204	316210
318329	318343
318673	318689
324841	324857
327695	327710
338316	338329
374984	375003
378249	378262
378655	378668
384099	384113
394362	394379
402058	402072
408393	408409
411199	411211
411565	411579
417677	417694
426167	426181
438005	438018
447243	447257
449025	449043
451941	451957
452323	452336
452385	452400
461196	461212
464218	464235
464673	464685
466384	466400
470634	470648
476559	476575
484729	484743
488145	488150
505110	505127
513970	513986
514994	515000
515048	515062
519638	519649
526348	526362
526692	526711
535834	535852
543520	543535
544065	544080
548615	548629
550613	550626
551156	551172
553823	553838
556610	556621
566472	566483
571532	571548
581461	581475
585404	585419
596831	596845
597363	597377
608911	608928
610117	610133
613999	614010
631725	631739
649765	649776
653546	653558
654615	654628
662820	662832
663886	663900
664137	664143
664233	664247
665799	665815
667921	667936
676477	676490
682917	682935
683465	683479
696919	696935
699240	699254
709110	709124
709666	709677
719985	720003
720097	720114
720207	720224
720432	720446
728506	728524
736825	736841
737163	737179
744500	744510
751242	751252
766401	766417
777205	777221
780459	780465
782462	782474
787484	787498
791568	791588
797102	797117
799567	799583
806647	806660
813383	813395
820412	820428
820502	820519
832615	832637
833340	833356
837379	837393
845389	845404
852549	852566
854584	854602
855811	855822
859468	859480
864375	864394
868874	868894
869255	869268
875148	875161
878298	878314
887618	887633
897021	897036
910398	910416
911146	911151
914177	914190
915830	915844
916976	916991
917992	918007
919562	919580
920525	920538
922448	922465
927173	927192
927375	927394
928604	928618
928651	928666
938496	938511
939942	939957
947752	947767
951860	951878
952271	952289
958365	958378
959170	959185
961121	961133
>NW_025322637.1
start	end
2172	2188
30720	30736
63625	63630
65309	65321
89784	89801
93665	93678
94069	94083
114420	114437
116930	116941
120851	120869
128788	128793
138516	138536
141600	141633
154433	154447
157534	157546
175525	175550
175704	175718
178909	178920
191793	191810
192872	192882
199591	199605
201946	201960
202152	202167
203819	203835
204163	204175
207448	207465
208771	208787
209000	209015
209230	209245
209459	209474
245168	245183
248409	248428
248931	248946
250207	250223
250829	250835
250837	250842
255114	255129
262815	262828
264274	264287
264852	264863
265017	265035
266512	266525
280632	280650
285543	285557
310668	310678
313629	313644
336704	336729
343420	343435
344074	344086
410233	410249
434048	434064
435584	435599
436007	436023
443081	443097
447269	447286
454821	454831
464168	464182
464783	464801
465837	465852
479610	479617
489547	489560
505876	505889
508670	508682
521793	521799
534212	534238
538347	538360
540659	540676
541135	541152
556773	556786
568280	568292
573177	573187
573433	573452
586388	586404
586522	586539
589622	589636
598004	598021
608490	608506
615283	615293
617217	617230
621640	621657
624090	624105
634436	634449
644395	644410
645435	645448
645489	645506
647885	647901
648243	648258
656879	656897
660070	660093
660257	660275
662990	663003
664077	664094
664134	664143
665615	665627
679890	679906
692783	692796
719386	719404
724520	724535
749274	749291
769712	769732
785610	785616
797165	797184
803038	803056
803331	803344
803949	803965
808819	808825
828550	828556
832072	832088
834870	834875
834926	834939
843790	843803
844088	844104
845666	845679
860121	860135
860141	860161
864969	864983
896233	896239
897701	897715
918973	918988
923937	923949
923980	923996
924036	924042
924177	924184
932100	932115
951635	951647
952694	952706
>NW_025322638.1
start	end
13203	13220
71505	71532
80014	80028
126289	126303
135256	135273
176336	176342
176509	176523
178092	178106
189820	189837
192963	192978
193082	193098
199651	199668
217764	217780
220233	220250
222676	222691
224432	224447
226028	226038
226139	226154
226450	226467
228949	228962
229728	229744
233600	233615
241366	241379
249213	249229
270360	270374
270595	270614
280260	280273
280361	280377
280846	280866
285405	285420
285756	285772
286890	286908
287533	287552
297529	297546
302898	302914
315543	315555
328758	328775
340677	340691
388236	388254
390048	390062
397309	397326
398245	398259
401778	401793
425268	425278
425526	425543
453265	453283
461694	461710
469258	469264
480505	480511
482125	482142
484655	484666
484883	484895
490324	490345
491644	491659
493901	493917
494077	494082
496591	496608
499339	499352
528720	528735
551363	551375
552306	552320
564119	564134
569101	569114
573129	573139
585699	585714
588385	588399
589380	589393
598830	598846
606418	606432
614211	614224
621465	621477
624784	624799
647214	647233
647566	647580
653339	653355
653860	653877
680543	680557
681897	681912
691101	691118
693141	693157
696693	696711
697694	697699
698734	698752
704349	704364
705815	705830
706345	706363
706656	706672
712847	712870
716174	716188
718245	718260
738904	738920
745249	745255
745257	745263
757863	757872
759521	759537
769612	769628
772861	772867
772869	772874
779193	779208
779218	779232
785118	785130
785207	785217
788489	788507
791629	791645
792233	792248
793962	793977
797079	797093
800377	800391
800619	800634
802415	802429
803494	803516
806401	806434
806856	806870
807522	807537
812663	812674
813977	813988
815966	815979
817891	817903
821039	821052
845885	845904
845930	845944
847386	847403
854046	854060
864020	864031
871022	871038
888305	888313
902454	902473
>NW_025322639.1
start	end
449	467
8413	8427
8468	8480
12664	12679
16798	16807
25333	25351
43516	43535
45101	45106
83574	83586
83802	83815
84032	84044
86137	86154
87070	87085
94356	94372
94599	94613
94840	94856
96574	96589
97596	97610
97771	97787
126959	126974
131186	131199
138962	138976
147673	147690
151375	151392
158797	158815
174766	174784
179386	179402
183332	183348
185154	185165
214285	214296
236065	236080
238854	238868
239889	239901
242408	242423
242490	242505
246248	246262
246374	246392
252261	252277
261055	261068
280868	280882
281862	281874
282734	282749
282853	282868
283529	283539
299018	299036
299319	299324
300691	300706
303006	303017
320740	320752
330453	330467
343267	343280
348444	348450
348453	348459
359642	359655
373130	373149
378885	378901
380716	380722
408231	408246
409236	409252
413467	413481
414186	414204
416402	416416
417968	417974
419751	419766
423610	423624
432914	432932
449630	449642
455672	455686
455695	455712
457440	457456
464987	465002
480132	480140
482895	482912
488935	488943
503327	503348
511393	511399
524744	524756
534101	534113
539988	540005
542756	542770
547465	547479
551626	551645
559443	559460
565378	565396
565679	565691
571362	571377
586349	586362
595288	595305
613566	613583
624373	624386
626058	626076
638054	638060
638075	638094
640112	640127
644021	644037
645847	645861
668713	668718
673728	673743
674763	674779
677257	677271
680235	680249
681760	681773
683542	683564
687442	687455
689623	689637
715608	715623
718111	718117
718119	718124
726149	726155
742871	742889
766571	766588
766870	766883
773647	773660
778876	778892
783211	783216
798053	798063
807787	807808
813160	813175
820427	820441
822834	822845
824056	824072
824824	824838
825056	825077
841468	841483
841549	841564
842374	842391
848624	848640
848706	848720
848862	848878
873970	873979
883065	883072
883359	883375
885132	885146
899441	899453
902270	902285
>NW_025322640.1
start	end
9554	9569
14260	14275
18626	18642
21885	21899
29385	29394
29396	29403
31388	31405
35742	35747
40170	40175
42642	42666
47978	47992
48769	48786
48816	48831
49088	49098
51525	51539
54410	54427
62572	62588
62843	62860
70509	70523
73949	73967
81672	81688
87505	87516
89394	89405
90826	90837
117317	117328
124247	124259
135135	135141
139093	139098
144687	144699
166710	166724
170446	170460
174177	174182
177613	177631
178847	178858
198030	198047
219497	219508
229701	229715
229990	230003
250125	250142
253477	253491
253579	253585
255252	255265
261235	261250
